user_id,city,rating,interaction_type,review_length_words,would_revisit,recommended_to_others
U01158,Siwa Oasis,2.0,visited_and_rated,0,False,False
U01158,Baku,2.4,visited_and_rated,12,False,False
U01158,Kyoto,2.9,visited_and_rated,7,False,False
U01158,Guanajuato,2.3,visited_and_rated,40,False,False
U01158,Rotorua,2.9,visited_and_rated,0,False,False
U01158,Gothenburg,1.8,visited_and_rated,0,False,False
U01158,Rosario,2.8,visited_and_rated,14,False,False
U01158,Nazca,2.6,visited_and_rated,0,False,False
U01158,Honolulu,3.7,visited_and_rated,3,False,True
U01158,Rochester,2.5,visited_and_rated,135,False,False
U01158,Minsk,1.9,visited_and_rated,204,False,False
U01158,Lima,3.5,visited_and_rated,0,False,True
U01158,Panama City,2.6,visited_and_rated,110,False,False
U01158,Nagoya,1.9,visited_and_rated,5,False,False
U01158,Trinidad,3.2,visited_and_rated,0,False,False
U01158,Sharm El Sheikh,2.6,visited_and_rated,22,False,False
U01158,Taipei,2.9,visited_and_rated,15,False,False
U01158,Monteverde,2.2,visited_and_rated,8,False,False
U01158,Jeju Island,1.1,visited_and_rated,42,False,False
U01158,Savannah,1.0,visited_and_rated,6,False,False
U01158,Rome,3.9,visited_and_rated,18,False,True
U01158,Puerto Vallarta,2.1,visited_and_rated,0,False,False
U01158,Acapulco,2.0,visited_and_rated,42,False,False
U01158,Nairobi,2.6,visited_and_rated,13,False,False
U01158,Khiva,2.9,visited_and_rated,6,False,False
U01158,Fukuoka,2.4,visited_and_rated,39,False,False
U01158,Valletta,2.9,visited_and_rated,83,False,False
U01158,Asunción,2.8,visited_and_rated,0,False,False
U01158,Whistler,2.8,visited_and_rated,24,False,False
U01158,Galle,3.2,visited_and_rated,67,False,False
U01158,Darwin,1.0,visited_and_rated,0,False,False
U01158,Maastricht,2.2,visited_and_rated,2,False,False
U01158,Pokhara,3.1,visited_and_rated,42,False,False
U01158,Kota Kinabalu,1.3,visited_and_rated,117,False,False
U01158,Yaoundé,2.2,visited_and_rated,14,False,False
U01158,Mostar,3.3,visited_and_rated,17,False,False
U01158,Puebla,3.0,visited_and_rated,46,False,False
U01158,Washington,1.3,visited_and_rated,0,False,False
U01158,Nantes,3.3,visited_and_rated,0,False,False
U01158,Santa Cruz,,wishlisted,0,,
U01158,Koh Lanta,,wishlisted,0,,
U01158,Toronto,,wishlisted,0,,
U01158,Hamburg,,wishlisted,0,,
U01158,Marrakesh,,wishlisted,0,,
U01158,Piran,,wishlisted,0,,
U01159,New Orleans,3.2,visited_and_rated,0,False,False
U01159,Rabat,3.4,visited_and_rated,0,False,False
U01159,Saaremaa Island,3.5,visited_and_rated,13,False,True
U01159,Hamilton,,wishlisted,0,,
U01159,Cuzco,,wishlisted,0,,
U01159,Lake Tahoe,,wishlisted,0,,
U01159,Kathmandu,,wishlisted,0,,
U01160,Harare,2.6,visited_and_rated,36,False,False
U01160,Austin,2.2,visited_and_rated,42,False,False
U01160,Nicosia,3.0,visited_and_rated,14,False,False
U01160,Quito,2.1,visited_and_rated,10,False,False
U01160,Porto,3.1,visited_and_rated,19,False,False
U01160,Galway,4.1,visited_and_rated,0,True,True
U01160,Singapore,3.4,visited_and_rated,0,False,False
U01160,Valletta,2.2,visited_and_rated,0,False,False
U01160,Stone Town,3.4,visited_and_rated,0,False,False
U01160,San Jose,2.9,visited_and_rated,0,False,False
U01160,Nadi,3.3,visited_and_rated,12,False,False
U01160,Kathmandu,3.2,visited_and_rated,5,False,False
U01160,Pittsburgh,3.2,visited_and_rated,0,False,False
U01160,Sofia,3.1,visited_and_rated,16,False,False
U01160,Tromsø,,wishlisted,0,,
U01160,Zurich,,wishlisted,0,,
U01160,Jodhpur,,wishlisted,0,,
U01160,Cardiff,,wishlisted,0,,
U01160,New York City,,wishlisted,0,,
U01160,Bled,,wishlisted,0,,
U01160,Sucre,,wishlisted,0,,
U01160,Pisa,,wishlisted,0,,
U01160,Nagoya,,wishlisted,0,,
U01160,Vancouver Island,,wishlisted,0,,
U01161,Bay of Islands,,wishlisted,0,,
U01161,Linz,,wishlisted,0,,
U01161,Bath,,wishlisted,0,,
U01161,Maui,,wishlisted,0,,
U01161,Nuremberg,,wishlisted,0,,
U01161,Varanasi,,wishlisted,0,,
U01162,Paramaribo,2.5,visited_and_rated,25,False,False
U01162,Ottawa,2.5,visited_and_rated,31,False,False
U01162,Puebla,1.8,visited_and_rated,13,False,False
U01162,Rochester,2.3,visited_and_rated,23,False,False
U01162,Ha Long,2.0,visited_and_rated,12,False,False
U01162,Piran,1.8,visited_and_rated,69,False,False
U01162,Ulaanbaatar,1.4,visited_and_rated,0,False,False
U01162,Bucharest,,wishlisted,0,,
U01162,Manila,,wishlisted,0,,
U01162,Uluru,,wishlisted,0,,
U01162,Mombasa,,wishlisted,0,,
U01162,Yogyakarta,,wishlisted,0,,
U01163,Dakar,3.5,visited_and_rated,55,False,True
U01163,Abu Dhabi,2.6,visited_and_rated,17,False,False
U01163,Malmö,3.7,visited_and_rated,37,False,True
U01163,Amman,2.7,visited_and_rated,19,False,False
U01163,Catania,,wishlisted,0,,
U01163,Orlando,,wishlisted,0,,
U01163,La Palma,,wishlisted,0,,
U01163,Ladakh,,wishlisted,0,,
U01163,Santa Cruz,,wishlisted,0,,
U01163,Calgary,,wishlisted,0,,
U01163,Tallinn,,wishlisted,0,,
U01164,Sofia,2.5,visited_and_rated,17,False,False
U01164,Verona,2.0,visited_and_rated,34,False,False
U01164,Guanajuato,,wishlisted,0,,
U01164,Heidelberg,,wishlisted,0,,
U01164,Iquitos,,wishlisted,0,,
U01164,San Jose,,wishlisted,0,,
U01164,Dallas,,wishlisted,0,,
U01164,Montevideo,,wishlisted,0,,
U01164,Muscat,,wishlisted,0,,
U01165,Colombo,2.3,visited_and_rated,0,False,False
U01165,Mumbai,4.0,visited_and_rated,125,True,True
U01165,Chicago,2.7,visited_and_rated,23,False,False
U01165,Mexico City,2.7,visited_and_rated,18,False,False
U01165,Cozumel,2.7,visited_and_rated,18,False,False
U01165,Lautoka,2.7,visited_and_rated,4,False,False
U01165,Suzhou,2.7,visited_and_rated,0,False,False
U01165,Antalya,1.9,visited_and_rated,7,False,False
U01165,Hvar,2.3,visited_and_rated,6,False,False
U01165,Gorée Island,1.5,visited_and_rated,0,False,False
U01165,Guadalajara,3.8,visited_and_rated,110,False,True
U01165,Salvador da Bahia,3.0,visited_and_rated,27,False,False
U01165,Antigua,2.1,visited_and_rated,19,False,False
U01165,Ankara,3.0,visited_and_rated,6,False,False
U01165,Launceston,,wishlisted,0,,
U01165,Azores,,wishlisted,0,,
U01165,Manuel Antonio National Park,,wishlisted,0,,
U01165,Baltimore,,wishlisted,0,,
U01165,Nafplio,,wishlisted,0,,
U01165,Kyiv,,wishlisted,0,,
U01165,New York City,,wishlisted,0,,
U01165,Zurich,,wishlisted,0,,
U01165,Guanajuato,,wishlisted,0,,
U01166,Charlottetown,2.4,visited_and_rated,0,False,False
U01166,Lyon,2.1,visited_and_rated,0,False,False
U01166,Kuching,,wishlisted,0,,
U01166,Bukhara,,wishlisted,0,,
U01166,Svalbard,,wishlisted,0,,
U01166,Matera,,wishlisted,0,,
U01166,Sofia,,wishlisted,0,,
U01166,Salzburg,,wishlisted,0,,
U01166,Bangkok,,wishlisted,0,,
U01167,Manama,3.3,visited_and_rated,12,False,False
U01167,Boston,2.4,visited_and_rated,0,False,False
U01167,Santa Cruz,2.2,visited_and_rated,29,False,False
U01167,Nadi,3.6,visited_and_rated,60,False,True
U01167,Tuscany,,wishlisted,0,,
U01167,Hue,,wishlisted,0,,
U01167,Kigali,,wishlisted,0,,
U01167,Shanghai,,wishlisted,0,,
U01167,Ronda,,wishlisted,0,,
U01167,Bled,,wishlisted,0,,
U01167,Oslo,,wishlisted,0,,
U01167,Gold Coast,,wishlisted,0,,
U01167,Viña del Mar,,wishlisted,0,,
U01168,Chisinau,3.9,visited_and_rated,0,False,True
U01168,Zion National Park,1.3,visited_and_rated,12,False,False
U01168,Calgary,2.6,visited_and_rated,0,False,False
U01168,San Carlos de Bariloche,1.7,visited_and_rated,0,False,False
U01168,Cleveland,4.2,visited_and_rated,0,True,True
U01168,Nairobi,3.1,visited_and_rated,110,False,False
U01168,Naypyidaw,2.8,visited_and_rated,17,False,False
U01168,Adelaide,2.5,visited_and_rated,67,False,False
U01168,Kaunas,2.3,visited_and_rated,21,False,False
U01168,Reykjavík,2.0,visited_and_rated,171,False,False
U01168,Lahore,2.7,visited_and_rated,73,False,False
U01168,New Orleans,4.0,visited_and_rated,20,True,True
U01168,Arica,2.3,visited_and_rated,13,False,False
U01168,Hallstatt,3.0,visited_and_rated,6,False,False
U01168,Granada,3.4,visited_and_rated,44,False,False
U01168,Hoi An,2.4,visited_and_rated,0,False,False
U01168,San Antonio,2.3,visited_and_rated,0,False,False
U01168,Delhi,,wishlisted,0,,
U01168,Eindhoven,,wishlisted,0,,
U01168,Guilin,,wishlisted,0,,
U01168,Niagara Falls,,wishlisted,0,,
U01168,Suva,,wishlisted,0,,
U01168,Fès,,wishlisted,0,,
U01168,San José,,wishlisted,0,,
U01169,Lyon,2.9,visited_and_rated,6,False,False
U01169,Montego Bay,,wishlisted,0,,
U01169,Oaxaca,,wishlisted,0,,
U01169,Medellín,,wishlisted,0,,
U01170,Houston,2.8,visited_and_rated,4,False,False
U01170,El Chaltén,2.6,visited_and_rated,6,False,False
U01170,Debrecen,3.1,visited_and_rated,24,False,False
U01170,Bled,1.8,visited_and_rated,35,False,False
U01170,Viña del Mar,3.4,visited_and_rated,28,False,False
U01170,Charlotte,2.6,visited_and_rated,0,False,False
U01170,Yangshuo,2.9,visited_and_rated,4,False,False
U01170,Beijing,2.9,visited_and_rated,7,False,False
U01170,Lyon,1.6,visited_and_rated,9,False,False
U01170,Bologna,2.8,visited_and_rated,0,False,False
U01170,Nantes,2.5,visited_and_rated,0,False,False
U01170,Antwerp,3.2,visited_and_rated,11,False,False
U01170,St. Louis,3.4,visited_and_rated,32,False,False
U01170,Nuwara Eliya,3.3,visited_and_rated,76,False,False
U01170,Plitvice Lakes,,wishlisted,0,,
U01170,Carcassonne,,wishlisted,0,,
U01170,Toulouse,,wishlisted,0,,
U01170,Phnom Penh,,wishlisted,0,,
U01170,Luxembourg City,,wishlisted,0,,
U01171,Belize City,2.9,visited_and_rated,13,False,False
U01171,Amritsar,,wishlisted,0,,
U01171,Belgrade,,wishlisted,0,,
U01171,Cork,,wishlisted,0,,
U01171,Milan,,wishlisted,0,,
U01171,Ladakh,,wishlisted,0,,
U01171,London,,wishlisted,0,,
U01171,Naypyidaw,,wishlisted,0,,
U01172,Phoenix,1.5,visited_and_rated,14,False,False
U01172,Matera,2.1,visited_and_rated,21,False,False
U01172,Keswick,2.7,visited_and_rated,26,False,False
U01172,Dakar,2.6,visited_and_rated,167,False,False
U01172,Baku,3.2,visited_and_rated,5,False,False
U01172,Santo Domingo,2.7,visited_and_rated,0,False,False
U01172,Valencia,3.2,visited_and_rated,17,False,False
U01172,Orlando,4.0,visited_and_rated,12,True,True
U01172,Yaoundé,3.0,visited_and_rated,12,False,False
U01172,Pisa,2.2,visited_and_rated,6,False,False
U01172,Phnom Penh,3.0,visited_and_rated,0,False,False
U01172,Harbin,2.2,visited_and_rated,3,False,False
U01172,Prague,2.3,visited_and_rated,11,False,False
U01172,Giza,1.7,visited_and_rated,60,False,False
U01172,Port Douglas,3.4,visited_and_rated,0,False,False
U01172,Salzburg,2.4,visited_and_rated,45,False,False
U01172,Riga,2.1,visited_and_rated,0,False,False
U01172,San Francisco,,wishlisted,0,,
U01172,Nantes,,wishlisted,0,,
U01172,Split,,wishlisted,0,,
U01172,Sucre,,wishlisted,0,,
U01172,Taupo,,wishlisted,0,,
U01172,Rosario,,wishlisted,0,,
U01172,Santa Cruz,,wishlisted,0,,
U01173,Galápagos Islands,2.7,visited_and_rated,9,False,False
U01173,Goa,2.7,visited_and_rated,5,False,False
U01173,Osaka,1.3,visited_and_rated,4,False,False
U01173,Phnom Penh,2.3,visited_and_rated,0,False,False
U01173,Savannah,2.6,visited_and_rated,3,False,False
U01173,Lisbon,,wishlisted,0,,
U01173,Kuwait City,,wishlisted,0,,
U01173,Kaunas,,wishlisted,0,,
U01173,Helsinki,,wishlisted,0,,
U01173,Asturias,,wishlisted,0,,
U01174,Sicily,3.0,visited_and_rated,34,False,False
U01174,Dar es Salaam,2.4,visited_and_rated,7,False,False
U01174,Krakow,,wishlisted,0,,
U01174,Bordeaux,,wishlisted,0,,
U01174,Kairouan,,wishlisted,0,,
U01174,Piran,,wishlisted,0,,
U01174,Marrakesh,,wishlisted,0,,
U01174,Chengdu,,wishlisted,0,,
U01174,Goa,,wishlisted,0,,
U01174,Brussels,,wishlisted,0,,
U01174,Yangshuo,,wishlisted,0,,
U01175,Hong Kong,4.0,visited_and_rated,41,True,True
U01175,Edinburgh,3.2,visited_and_rated,15,False,False
U01175,Cleveland,3.5,visited_and_rated,54,False,True
U01175,Manuel Antonio National Park,2.9,visited_and_rated,0,False,False
U01175,Akureyri,,wishlisted,0,,
U01175,San Pedro de Atacama,,wishlisted,0,,
U01175,Nazca,,wishlisted,0,,
U01175,Bruges,,wishlisted,0,,
U01175,Hue,,wishlisted,0,,
U01175,Manila,,wishlisted,0,,
U01175,Charlottetown,,wishlisted,0,,
U01176,Dar es Salaam,1.8,visited_and_rated,11,False,False
U01176,Uluru,2.4,visited_and_rated,12,False,False
U01176,Hualien,,wishlisted,0,,
U01176,Amritsar,,wishlisted,0,,
U01176,Meknes,,wishlisted,0,,
U01177,Brno,2.3,visited_and_rated,0,False,False
U01177,Siena,1.8,visited_and_rated,0,False,False
U01177,Los Angeles,3.0,visited_and_rated,44,False,False
U01177,Florianópolis,,wishlisted,0,,
U01177,Asunción,,wishlisted,0,,
U01177,Takayama,,wishlisted,0,,
U01177,Antalya,,wishlisted,0,,
U01177,Oaxaca City,,wishlisted,0,,
U01177,El Chaltén,,wishlisted,0,,
U01177,Athens,,wishlisted,0,,
U01177,Naples,,wishlisted,0,,
U01177,Heidelberg,,wishlisted,0,,
U01178,Lugano,2.8,visited_and_rated,0,False,False
U01178,Palermo,3.5,visited_and_rated,6,False,True
U01178,Playa del Carmen,3.2,visited_and_rated,9,False,False
U01178,Kampala,,wishlisted,0,,
U01178,Bratislava,,wishlisted,0,,
U01178,Kaunas,,wishlisted,0,,
U01178,Kangaroo Island,,wishlisted,0,,
U01178,Plovdiv,,wishlisted,0,,
U01179,Cali,2.8,visited_and_rated,19,False,False
U01179,Melbourne,,wishlisted,0,,
U01179,St. Louis,,wishlisted,0,,
U01179,Thessaloniki,,wishlisted,0,,
U01179,Anchorage,,wishlisted,0,,
U01179,San Andrés,,wishlisted,0,,
U01179,Krakow,,wishlisted,0,,
U01180,Braga,,wishlisted,0,,
U01180,Fortaleza,,wishlisted,0,,
U01180,Perth,,wishlisted,0,,
U01180,Kangaroo Island,,wishlisted,0,,
U01180,Guadalajara,,wishlisted,0,,
U01180,Luxor,,wishlisted,0,,
U01180,Santiago de Chile,,wishlisted,0,,
U01181,Gold Coast,3.2,visited_and_rated,128,False,False
U01181,Austin,3.7,visited_and_rated,42,False,True
U01181,Sidi Bou Said,2.9,visited_and_rated,37,False,False
U01181,Glasgow,2.4,visited_and_rated,0,False,False
U01181,Gorée Island,2.4,visited_and_rated,7,False,False
U01181,Porto,1.9,visited_and_rated,0,False,False
U01181,Budapest,2.8,visited_and_rated,0,False,False
U01181,Malaga,,wishlisted,0,,
U01181,Brno,,wishlisted,0,,
U01181,Cozumel,,wishlisted,0,,
U01181,San Diego,,wishlisted,0,,
U01181,Algarve,,wishlisted,0,,
U01181,Nelson,,wishlisted,0,,
U01181,Manama,,wishlisted,0,,
U01181,Quebec City,,wishlisted,0,,
U01182,Samarkand,2.3,visited_and_rated,8,False,False
U01182,San Juan,3.6,visited_and_rated,0,False,True
U01182,Nantes,,wishlisted,0,,
U01182,Dakar,,wishlisted,0,,
U01182,Goa,,wishlisted,0,,
U01182,Brno,,wishlisted,0,,
U01182,Singapore,,wishlisted,0,,
U01182,Madrid,,wishlisted,0,,
U01182,Byron Bay,,wishlisted,0,,
U01183,Sao Paulo,3.1,visited_and_rated,32,False,False
U01183,San José,1.0,visited_and_rated,16,False,False
U01183,Tampa,,wishlisted,0,,
U01183,Yangshuo,,wishlisted,0,,
U01183,Nafplio,,wishlisted,0,,
U01183,Manila,,wishlisted,0,,
U01184,Gotland,2.9,visited_and_rated,4,False,False
U01184,Tulum,2.2,visited_and_rated,0,False,False
U01184,Venice,3.5,visited_and_rated,15,False,True
U01184,Athens,3.1,visited_and_rated,0,False,False
U01184,Buenos Aires,3.5,visited_and_rated,30,False,True
U01184,El Chaltén,4.0,visited_and_rated,0,True,True
U01184,Krakow,2.9,visited_and_rated,10,False,False
U01184,Hiroshima,2.0,visited_and_rated,20,False,False
U01184,Tromsø,,wishlisted,0,,
U01184,Taormina,,wishlisted,0,,
U01184,Tehran,,wishlisted,0,,
U01184,Surabaya,,wishlisted,0,,
U01184,Colombo,,wishlisted,0,,
U01184,Lautoka,,wishlisted,0,,
U01184,Antigua,,wishlisted,0,,
U01184,Anchorage,,wishlisted,0,,
U01184,Granada,,wishlisted,0,,
U01184,Bandung,,wishlisted,0,,
U01185,Valencia,2.3,visited_and_rated,0,False,False
U01185,Ljubljana,2.4,visited_and_rated,23,False,False
U01185,Cappadocia,3.1,visited_and_rated,142,False,False
U01185,Arequipa,2.1,visited_and_rated,52,False,False
U01185,Ha Long,2.1,visited_and_rated,6,False,False
U01185,Ohrid,3.5,visited_and_rated,0,False,True
U01185,Sicily,2.3,visited_and_rated,0,False,False
U01185,Ankara,2.8,visited_and_rated,10,False,False
U01185,Lahore,2.8,visited_and_rated,5,False,False
U01185,Fraser Island,1.1,visited_and_rated,14,False,False
U01185,Cologne,1.0,visited_and_rated,49,False,False
U01185,Paramaribo,3.6,visited_and_rated,5,False,True
U01185,Rosario,2.3,visited_and_rated,10,False,False
U01185,Osaka,2.9,visited_and_rated,3,False,False
U01185,Azores,3.2,visited_and_rated,12,False,False
U01185,Lviv,,wishlisted,0,,
U01185,Hiroshima,,wishlisted,0,,
U01185,Hallstatt,,wishlisted,0,,
U01185,Tunis,,wishlisted,0,,
U01185,Marrakesh,,wishlisted,0,,
U01185,New Orleans,,wishlisted,0,,
U01185,Cairo,,wishlisted,0,,
U01186,Freiburg,2.8,visited_and_rated,16,False,False
U01186,Florianópolis,2.1,visited_and_rated,15,False,False
U01186,Chefchaouen,,wishlisted,0,,
U01186,Cali,,wishlisted,0,,
U01186,Lyon,,wishlisted,0,,
U01186,Lille,,wishlisted,0,,
U01186,Trinidad,,wishlisted,0,,
U01186,Las Vegas,,wishlisted,0,,
U01186,Ottawa,,wishlisted,0,,
U01186,New York City,,wishlisted,0,,
U01187,Medellín,2.1,visited_and_rated,63,False,False
U01187,Tirana,,wishlisted,0,,
U01187,Debrecen,,wishlisted,0,,
U01187,Petra,,wishlisted,0,,
U01187,Lausanne,,wishlisted,0,,
U01187,Arica,,wishlisted,0,,
U01187,Kolkata,,wishlisted,0,,
U01187,Playa del Carmen,,wishlisted,0,,
U01187,Biarritz,,wishlisted,0,,
U01187,Salta,,wishlisted,0,,
U01188,San Andrés,4.2,visited_and_rated,0,True,True
U01188,Zagreb,3.8,visited_and_rated,29,False,True
U01188,Edinburgh,3.1,visited_and_rated,60,False,False
U01188,Ghent,,wishlisted,0,,
U01188,Riga,,wishlisted,0,,
U01188,Sintra,,wishlisted,0,,
U01188,Charleston,,wishlisted,0,,
U01189,Lautoka,3.0,visited_and_rated,0,False,False
U01189,Cairo,2.1,visited_and_rated,45,False,False
U01189,Palawan,3.8,visited_and_rated,0,False,True
U01189,Algarve,,wishlisted,0,,
U01189,Ushuaia,,wishlisted,0,,
U01189,Punta del Este,,wishlisted,0,,
U01189,Rabat,,wishlisted,0,,
U01189,Funchal,,wishlisted,0,,
U01189,Frankfurt,,wishlisted,0,,
U01189,Vilnius,,wishlisted,0,,
U01189,Braga,,wishlisted,0,,
U01189,Maui,,wishlisted,0,,
U01189,Atlanta,,wishlisted,0,,
U01190,Salta,2.5,visited_and_rated,6,False,False
U01190,Monteverde,4.3,visited_and_rated,127,True,True
U01190,Sighisoara,1.6,visited_and_rated,0,False,False
U01190,Munich,2.0,visited_and_rated,6,False,False
U01190,Nazca,2.0,visited_and_rated,0,False,False
U01190,Queenstown,2.7,visited_and_rated,25,False,False
U01190,Bridgetown,2.3,visited_and_rated,0,False,False
U01190,Las Vegas,1.9,visited_and_rated,82,False,False
U01190,Thessaloniki,2.5,visited_and_rated,0,False,False
U01190,Banff,3.1,visited_and_rated,8,False,False
U01190,Tunis,2.9,visited_and_rated,9,False,False
U01190,Boston,3.2,visited_and_rated,94,False,False
U01190,Lahore,3.0,visited_and_rated,0,False,False
U01190,San Salvador,2.8,visited_and_rated,47,False,False
U01190,Chiang Mai,2.8,visited_and_rated,0,False,False
U01190,Hvar,2.7,visited_and_rated,16,False,False
U01190,Kotor,3.2,visited_and_rated,36,False,False
U01190,Salt Lake City,2.7,visited_and_rated,15,False,False
U01190,Ghent,2.7,visited_and_rated,0,False,False
U01190,Linz,3.4,visited_and_rated,3,False,False
U01190,Puebla,,wishlisted,0,,
U01190,Hamburg,,wishlisted,0,,
U01190,Lille,,wishlisted,0,,
U01190,Yaoundé,,wishlisted,0,,
U01190,Lake Tahoe,,wishlisted,0,,
U01190,Bruges,,wishlisted,0,,
U01190,Luxembourg City,,wishlisted,0,,
U01191,Galle,2.3,visited_and_rated,13,False,False
U01191,Malmö,1.7,visited_and_rated,18,False,False
U01191,Harbin,2.1,visited_and_rated,12,False,False
U01191,Barcelona,2.7,visited_and_rated,37,False,False
U01191,Chiang Mai,1.9,visited_and_rated,39,False,False
U01191,Seychelles,2.8,visited_and_rated,8,False,False
U01191,Victoria,2.7,visited_and_rated,25,False,False
U01191,Fort Lauderdale,3.5,visited_and_rated,0,False,True
U01191,Santiago de Chile,,wishlisted,0,,
U01191,Niagara Falls,,wishlisted,0,,
U01191,Hualien,,wishlisted,0,,
U01191,Carcassone,,wishlisted,0,,
U01191,Kaunas,,wishlisted,0,,
U01192,Chicago,2.6,visited_and_rated,0,False,False
U01192,Accra,2.1,visited_and_rated,0,False,False
U01192,Phoenix,,wishlisted,0,,
U01192,Chisinau,,wishlisted,0,,
U01192,Fortaleza,,wishlisted,0,,
U01192,Detroit,,wishlisted,0,,
U01193,Pokhara,2.5,visited_and_rated,29,False,False
U01193,Denver,3.8,visited_and_rated,12,False,True
U01193,Lugano,1.5,visited_and_rated,38,False,False
U01193,Kampala,4.0,visited_and_rated,12,True,True
U01193,Amman,2.8,visited_and_rated,104,False,False
U01193,Salzburg,2.1,visited_and_rated,0,False,False
U01193,Oaxaca,3.0,visited_and_rated,11,False,False
U01193,Bocas del Toro,1.9,visited_and_rated,28,False,False
U01193,Kuala Lumpur,1.9,visited_and_rated,0,False,False
U01193,Florence,2.9,visited_and_rated,15,False,False
U01193,Cornwall,3.8,visited_and_rated,44,False,True
U01193,Toronto,,wishlisted,0,,
U01193,Osaka,,wishlisted,0,,
U01193,Zagreb,,wishlisted,0,,
U01193,Tucson,,wishlisted,0,,
U01193,Christchurch,,wishlisted,0,,
U01193,Gold Coast,,wishlisted,0,,
U01194,Harbin,,wishlisted,0,,
U01194,Almaty,,wishlisted,0,,
U01194,Puebla,,wishlisted,0,,
U01194,Amritsar,,wishlisted,0,,
U01194,Panama City,,wishlisted,0,,
U01194,Madeira,,wishlisted,0,,
U01194,Lyon,,wishlisted,0,,
U01194,Nagoya,,wishlisted,0,,
U01194,Boston,,wishlisted,0,,
U01194,Rovaniemi,,wishlisted,0,,
U01195,Fortaleza,3.1,visited_and_rated,7,False,False
U01195,Seoul,1.7,visited_and_rated,96,False,False
U01195,Lhasa,1.9,visited_and_rated,23,False,False
U01195,Florence,1.3,visited_and_rated,11,False,False
U01195,Jodhpur,2.4,visited_and_rated,0,False,False
U01195,Lübeck,2.7,visited_and_rated,27,False,False
U01195,Harare,3.1,visited_and_rated,26,False,False
U01195,Rostock,2.2,visited_and_rated,271,False,False
U01195,Saaremaa Island,2.8,visited_and_rated,0,False,False
U01195,Vienna,2.9,visited_and_rated,0,False,False
U01195,Budapest,,wishlisted,0,,
U01195,Giza,,wishlisted,0,,
U01195,Victoria,,wishlisted,0,,
U01195,Meknes,,wishlisted,0,,
U01195,Valdivia,,wishlisted,0,,
U01195,Taipei,,wishlisted,0,,
U01196,Hoi An,2.6,visited_and_rated,2,False,False
U01196,Kigali,2.4,visited_and_rated,0,False,False
U01196,Machu Picchu,,wishlisted,0,,
U01196,Gorée Island,,wishlisted,0,,
U01196,Bandung,,wishlisted,0,,
U01196,Istanbul,,wishlisted,0,,
U01197,Carcassone,1.6,visited_and_rated,0,False,False
U01197,Victoria,3.7,visited_and_rated,4,False,True
U01197,Calgary,3.5,visited_and_rated,24,False,True
U01197,Gdansk,2.6,visited_and_rated,67,False,False
U01197,Almaty,3.8,visited_and_rated,66,False,True
U01197,Punta del Este,,wishlisted,0,,
U01197,Charleston,,wishlisted,0,,
U01197,Yogyakarta,,wishlisted,0,,
U01197,Krabi,,wishlisted,0,,
U01197,Rennes,,wishlisted,0,,
U01197,Perth,,wishlisted,0,,
U01197,Washington DC,,wishlisted,0,,
U01197,Belize City,,wishlisted,0,,
U01198,Sidi Bou Said,2.4,visited_and_rated,10,False,False
U01198,Takayama,2.7,visited_and_rated,2,False,False
U01198,Fort Lauderdale,3.2,visited_and_rated,59,False,False
U01198,Vladivostok,2.7,visited_and_rated,0,False,False
U01198,Sydney,2.7,visited_and_rated,26,False,False
U01198,Bay of Islands,2.2,visited_and_rated,28,False,False
U01198,Antofagasta,4.3,visited_and_rated,0,True,True
U01198,Lucca,2.6,visited_and_rated,10,False,False
U01198,Johannesburg,2.4,visited_and_rated,34,False,False
U01198,Bukhara,3.1,visited_and_rated,23,False,False
U01198,Santa Marta,2.4,visited_and_rated,10,False,False
U01198,Davao,,wishlisted,0,,
U01198,Busan,,wishlisted,0,,
U01198,Hong Kong,,wishlisted,0,,
U01199,Chisinau,3.0,visited_and_rated,68,False,False
U01199,Split,3.1,visited_and_rated,16,False,False
U01199,Funchal,1.9,visited_and_rated,31,False,False
U01199,Shanghai,2.8,visited_and_rated,13,False,False
U01199,Bangkok,3.1,visited_and_rated,0,False,False
U01199,Sapa,3.8,visited_and_rated,4,False,True
U01199,Bridgetown,1.7,visited_and_rated,2,False,False
U01199,Edinburgh,2.5,visited_and_rated,17,False,False
U01199,Berlin,2.0,visited_and_rated,0,False,False
U01199,Rio de Janeiro,,wishlisted,0,,
U01199,Nuremberg,,wishlisted,0,,
U01199,Nicosia,,wishlisted,0,,
U01199,Bay of Islands,,wishlisted,0,,
U01199,Sintra,,wishlisted,0,,
U01199,Sarajevo,,wishlisted,0,,
U01199,Sydney,,wishlisted,0,,
U01199,Guimarães,,wishlisted,0,,
U01199,Cardiff,,wishlisted,0,,
U01200,Copenhagen,1.2,visited_and_rated,17,False,False
U01200,Zion National Park,1.8,visited_and_rated,49,False,False
U01200,Samarkand,1.9,visited_and_rated,0,False,False
U01200,Bariloche,4.0,visited_and_rated,0,True,True
U01200,Charlottetown,2.5,visited_and_rated,0,False,False
U01200,Heidelberg,3.4,visited_and_rated,21,False,False
U01200,Uluru,2.3,visited_and_rated,3,False,False
U01200,Bagan,2.1,visited_and_rated,6,False,False
U01200,Bridgetown,1.8,visited_and_rated,0,False,False
U01200,Houston,2.1,visited_and_rated,69,False,False
U01200,Manila,,wishlisted,0,,
U01200,Palermo,,wishlisted,0,,
U01200,San Sebastián,,wishlisted,0,,
U01200,Port Louis,,wishlisted,0,,
